Year,Zone,Sub Region,District,Division 1 - Boys,Division 1 - Girls,Division 1 - Total,Division 2 - Boys,Division 2 - Girls,Division 2 - Total,Division 3 - Boys,Division 3 - Girls,Division 3 - Total,Division 4 - Boys,Division 4 - Girls,Division 4 - Total,Division U - Boys,Division U - Girls,Division U - Total,Division X - Boys,Division X - Girls,Division X - Total,Registered - Boys,Registered - Girls,Registered - Total,Sat - Boys,Sat - Girls,Sat - Total,Passed - Boys,Passed - Girls,Passed - Total,Pass Rate - Boys,Pass Rate - Girls,Pass Rate - Total,Pass Division 1_2_3 Boys,Pass Division 1_2_3 Girls,Pass Division 1_2_3 Total,Pass Rate Division 1_2_3 Boys,Pass Rate Division 1_2_3 Girls,Pass Rate Division 1_2_3 Total,Pass Rate Division 1 Boys,Pass Rate Division 1 Girls,Pass Rate Division 1 Total,Failure Rate -  Boys,Failure Rate - Girls,Failure Rate - Total,Abseentism Rate - Boys,Abseentism Rate - Girls,Abseentism Rate - Total
2023,Other,Bunyoro,Kakumiro,133,60,193,978,923,1901,502,628,1130,165,237,402,238,363,601,33,43,76,2049,2254,4303,2016,2211,4227,1778,1848,3626,0.0,0.0,0.0,1613,1611,3224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Kalaki,12,5,17,443,311,754,364,409,773,153,157,310,139,177,316,0,3,3,1111,1062,2173,1111,1059,2170,972,882,1854,0.0,0.0,0.0,819,725,1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Kalangala,32,26,58,175,195,370,44,41,85,21,29,50,11,8,19,0,1,1,283,300,583,283,299,582,272,291,563,0.0,0.0,0.0,251,262,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Kaliro,136,91,227,772,842,1614,549,626,1175,284,325,609,413,506,919,19,29,48,2173,2419,4592,2154,2390,4544,1741,1884,3625,0.0,0.0,0.0,1457,1559,3016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Kalungu,321,381,702,1143,1615,2758,353,524,877,162,252,414,147,169,316,51,38,89,2177,2979,5156,2126,2941,5067,1979,2772,4751,0.0,0.0,0.0,1817,2520,4337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,KMD,Kampala,Kampala,4787,4302,9089,7448,8788,16236,1414,1988,3402,659,916,1575,516,702,1218,193,189,382,15017,16885,31902,14824,16696,31520,14308,15994,30302,0.0,0.0,0.0,13649,15078,28727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,KMD,Busoga,Kamuli,529,365,894,2312,2818,5130,1063,1547,2610,519,706,1225,621,872,1493,74,72,146,5118,6380,11498,5044,6308,11352,4423,5436,9859,0.0,0.0,0.0,3904,4730,8634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,FZO,Toro,Kamwenge,251,172,423,1193,1200,2393,396,556,952,126,167,293,127,224,351,42,42,84,2135,2361,4496,2093,2319,4412,1966,2095,4061,0.0,0.0,0.0,1840,1928,3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Kigezi,Kanungu,291,240,531,1082,1266,2348,535,901,1436,216,297,513,218,374,592,53,35,88,2395,3113,5508,2342,3078,5420,2124,2704,4828,0.0,0.0,0.0,1908,2407,4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Kapchorwa,148,91,239,504,494,998,418,468,886,241,341,582,322,523,845,9,15,24,1642,1932,3574,1633,1917,3550,1311,1394,2705,0.0,0.0,0.0,1070,1053,2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Kapelebyong,14,10,24,320,233,553,208,273,481,92,85,177,90,117,207,8,6,14,732,724,1456,724,718,1442,634,601,1235,0.0,0.0,0.0,542,516,1058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MZO,Karamoja,Kotido,33,6,39,321,197,518,76,99,175,33,29,62,8,17,25,12,5,17,483,353,836,471,348,819,463,331,794,0.0,0.0,0.0,430,302,732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,FZO,Toro,Kasese,802,706,1508,3821,4190,8011,1296,1569,2865,497,576,1073,311,398,709,105,138,243,6832,7577,14409,6727,7439,14166,6416,7041,13457,0.0,0.0,0.0,5919,6465,12384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Kassanda,186,177,363,1173,1379,2552,501,615,1116,210,260,470,206,260,466,36,67,103,2312,2758,5070,2276,2691,4967,2070,2431,4501,0.0,0.0,0.0,1860,2171,4031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Katakwi,59,32,91,620,656,1276,358,453,811,131,146,277,251,259,510,17,17,34,1436,1563,2999,1419,1546,2965,1168,1287,2455,0.0,0.0,0.0,1037,1141,2178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Kayunga,346,294,640,1545,1928,3473,709,933,1642,389,516,905,590,866,1456,109,147,256,3688,4684,8372,3579,4537,8116,2989,3671,6660,0.0,0.0,0.0,2600,3155,5755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Kazo,305,253,558,847,1005,1852,157,232,389,51,56,107,29,36,65,11,16,27,1400,1598,2998,1389,1582,2971,1360,1546,2906,0.0,0.0,0.0,1309,1490,2799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bunyoro,Kibaale,77,61,138,527,519,1046,280,374,654,107,134,241,107,128,235,8,11,19,1106,1227,2333,1098,1216,2314,991,1088,2079,0.0,0.0,0.0,884,954,1838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Kiboga,137,73,210,619,722,1341,293,371,664,124,180,304,170,290,460,30,45,75,1373,1681,3054,1343,1636,2979,1173,1346,2519,0.0,0.0,0.0,1049,1166,2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Kibuku,60,16,76,669,577,1246,731,679,1410,384,363,747,798,828,1626,23,23,46,2665,2486,5151,2642,2463,5105,1844,1635,3479,0.0,0.0,0.0,1460,1272,2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,FZO,Bunyoro,Kikuube,153,68,221,895,683,1578,430,575,1005,172,228,400,219,391,610,73,83,156,1942,2028,3970,1869,1945,3814,1650,1554,3204,0.0,0.0,0.0,1478,1326,2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Kiruhura,296,224,520,905,1099,2004,117,170,287,35,45,80,17,24,41,19,27,46,1389,1589,2978,1370,1562,2932,1353,1538,2891,0.0,0.0,0.0,1318,1493,2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AZO,Bunyoro,Kiryandongo,269,93,362,1495,1008,2503,652,760,1412,241,326,567,221,371,592,26,37,63,2904,2595,5499,2878,2558,5436,2657,2187,4844,0.0,0.0,0.0,2416,1861,4277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Kigezi,Kisoro,327,251,578,947,1067,2014,541,903,1444,182,319,501,285,666,951,61,76,137,2343,3282,5625,2282,3206,5488,1997,2540,4537,0.0,0.0,0.0,1815,2221,4036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Toro,Kitagwenda,144,137,281,589,575,1164,320,434,754,101,162,263,143,199,342,24,25,49,1321,1532,2853,1297,1507,2804,1154,1308,2462,0.0,0.0,0.0,1053,1146,2199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Acholi,Kitgum,147,99,246,748,644,1392,418,472,890,306,262,568,469,488,957,28,36,64,2116,2001,4117,2088,1965,4053,1619,1477,3096,0.0,0.0,0.0,1313,1215,2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AZO,West Nile,Koboko,120,42,162,914,567,1481,563,582,1145,251,286,537,261,279,540,56,51,107,2165,1807,3972,2109,1756,3865,1848,1477,3325,0.0,0.0,0.0,1597,1191,2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Kole,107,61,168,760,647,1407,369,387,756,185,182,367,314,359,673,25,23,48,1760,1659,3419,1735,1636,3371,1421,1277,2698,0.0,0.0,0.0,1236,1095,2331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MZO,Karamoja,Kotido,59,12,71,299,186,485,73,67,140,23,30,53,15,25,40,13,3,16,482,323,805,469,320,789,454,295,749,0.0,0.0,0.0,431,265,696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Kumi,215,151,366,1167,1071,2238,732,831,1563,237,352,589,332,465,797,16,22,38,2699,2892,5591,2683,2870,5553,2351,2405,4756,0.0,0.0,0.0,2114,2053,4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Kwania,87,21,108,582,425,1007,267,305,572,132,140,272,205,246,451,15,10,25,1288,1147,2435,1273,1137,2410,1068,891,1959,0.0,0.0,0.0,936,751,1687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Kween,45,10,55,327,273,600,292,359,651,116,150,266,204,418,622,0,4,4,984,1214,2198,984,1210,2194,780,792,1572,0.0,0.0,0.0,664,642,1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Kyankwanzi,135,103,238,728,802,1530,319,450,769,191,244,435,270,385,655,41,58,99,1684,2042,3726,1643,1984,3627,1373,1599,2972,0.0,0.0,0.0,1182,1355,2537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,FZO,Toro,Kyegegwa,319,230,549,1474,1559,3033,348,487,835,151,180,331,62,69,131,33,44,77,2387,2569,4956,2354,2525,4879,2292,2456,4748,0.0,0.0,0.0,2141,2276,4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Toro,Kyenjojo,277,333,610,2329,2732,5061,534,634,1168,245,247,492,152,176,328,38,34,72,3575,4156,7731,3537,4122,7659,3385,3946,7331,0.0,0.0,0.0,3140,3699,6839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Kyotera,582,522,1104,1506,1912,3418,387,518,905,168,201,369,108,142,250,76,75,151,2827,3370,6197,2751,3295,6046,2643,3153,5796,0.0,0.0,0.0,2475,2952,5427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AZO,Acholi,Lamwo,22,9,31,668,334,1002,503,478,981,337,271,608,349,447,796,29,24,53,1908,1563,3471,1879,1539,3418,1530,1092,2622,0.0,0.0,0.0,1193,821,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Lira,696,542,1238,1892,1813,3705,705,877,1582,298,401,699,581,720,1301,54,59,113,4226,4412,8638,4172,4353,8525,3591,3633,7224,0.0,0.0,0.0,3293,3232,6525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Luuka,90,48,138,1042,1154,2196,616,799,1415,328,452,780,448,567,1015,45,56,101,2569,3076,5645,2524,3020,5544,2076,2453,4529,0.0,0.0,0.0,1748,2001,3749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Luweero,916,747,1663,3202,3989,7191,1140,1598,2738,542,759,1301,610,828,1438,175,163,338,6585,8084,14669,6410,7921,14331,5800,7093,12893,0.0,0.0,0.0,5258,6334,11592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Lwengo,410,379,789,1464,1826,3290,531,900,1431,271,371,642,257,389,646,73,74,147,3006,3939,6945,2933,3865,6798,2676,3476,6152,0.0,0.0,0.0,2405,3105,5510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Lyantonde,155,113,268,543,589,1132,139,227,366,70,81,151,24,46,70,14,22,36,945,1078,2023,931,1056,1987,907,1010,1917,0.0,0.0,0.0,837,929,1766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AZO,West Nile,Madi Okollo,6,1,7,247,70,317,332,163,495,182,99,281,272,233,505,57,40,97,1096,606,1702,1039,566,1605,767,333,1100,0.0,0.0,0.0,585,234,819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Manafwa,60,36,96,410,402,812,429,586,1015,204,232,436,445,547,992,16,37,53,1564,1840,3404,1548,1803,3351,1103,1256,2359,0.0,0.0,0.0,899,1024,1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,West Nile,Maracha,38,4,42,621,266,887,402,324,726,132,90,222,122,108,230,47,31,78,1362,823,2185,1315,792,2107,1193,684,1877,0.0,0.0,0.0,1061,594,1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Masaka,1220,1017,2237,2031,2550,4581,522,775,1297,238,353,591,231,276,507,78,64,142,4320,5035,9355,4242,4971,9213,4011,4695,8706,0.0,0.0,0.0,3773,4342,8115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bunyoro,Masindi,341,191,532,1353,1481,2834,462,572,1034,140,218,358,174,226,400,19,25,44,2489,2713,5202,2470,2688,5158,2296,2462,4758,0.0,0.0,0.0,2156,2244,4400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Mayuge,275,185,460,1920,1792,3712,1043,1254,2297,498,650,1148,757,945,1702,89,115,204,4582,4941,9523,4493,4826,9319,3736,3881,7617,0.0,0.0,0.0,3238,3231,6469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Mbale,559,390,949,2308,2574,4882,1065,1581,2646,479,744,1223,609,822,1431,54,100,154,5074,6211,11285,5020,6111,11131,4411,5289,9700,0.0,0.0,0.0,3932,4545,8477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Mbarara,1544,1286,2830,2190,2951,5141,249,420,669,73,130,203,69,70,139,42,54,96,4167,4911,9078,4125,4857,8982,4056,4787,8843,0.0,0.0,0.0,3983,4657,8640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Mitooma,480,479,959,1114,1406,2520,274,370,644,97,121,218,70,96,166,27,25,52,2062,2497,4559,2035,2472,4507,1965,2376,4341,0.0,0.0,0.0,1868,2255,4123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Mityana,553,457,1010,2187,2624,4811,727,987,1714,400,511,911,408,493,901,114,97,211,4389,5169,9558,4275,5072,9347,3867,4579,8446,0.0,0.0,0.0,3467,4068,7535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MZO,Karamoja,Kotido,76,20,96,313,184,497,76,65,141,35,37,72,20,32,52,35,11,46,555,349,904,520,338,858,500,306,806,0.0,0.0,0.0,465,269,734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,West Nile,Moyo,27,18,45,336,237,573,256,302,558,95,112,207,72,120,192,2,2,4,788,791,1579,786,789,1575,714,669,1383,0.0,0.0,0.0,619,557,1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Mpigi,547,477,1024,2247,2743,4990,710,1024,1734,290,379,669,331,424,755,79,101,180,4204,5148,9352,4125,5047,9172,3794,4623,8417,0.0,0.0,0.0,3504,4244,7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,FZO,North Buganda,Mubende,340,248,588,1620,1747,3367,589,920,1509,275,415,690,323,487,810,63,64,127,3210,3881,7091,3147,3817,6964,2824,3330,6154,0.0,0.0,0.0,2549,2915,5464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,KMD,North Buganda,Mukono,2370,2400,4770,4710,5508,10218,1300,1831,3131,630,827,1457,683,812,1495,180,210,390,9873,11588,21461,9693,11378,21071,9010,10566,19576,0.0,0.0,0.0,8380,9739,18119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MZO,Karamoja,Moroto,39,20,59,379,298,677,106,113,219,42,48,90,24,22,46,8,4,12,598,505,1103,590,501,1091,566,479,1045,0.0,0.0,0.0,524,431,955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MZO,Karamoja,Moroto,49,11,60,254,242,496,108,111,219,40,46,86,38,50,88,14,7,21,503,467,970,489,460,949,451,410,861,0.0,0.0,0.0,411,364,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Nakaseke,291,319,610,1300,1472,2772,317,411,728,134,190,324,115,198,313,62,76,138,2219,2666,4885,2157,2590,4747,2042,2392,4434,0.0,0.0,0.0,1908,2202,4110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,North Buganda,Nakasongola,178,145,323,753,914,1667,387,574,961,167,272,439,261,440,701,64,94,158,1810,2439,4249,1746,2345,4091,1485,1905,3390,0.0,0.0,0.0,1318,1633,2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Namayingo,163,105,268,872,710,1582,476,445,921,217,208,425,268,291,559,16,16,32,2012,1775,3787,1996,1759,3755,1728,1468,3196,0.0,0.0,0.0,1511,1260,2771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Namisindwa,59,34,93,621,554,1175,644,761,1405,275,365,640,562,783,1345,48,63,111,2209,2560,4769,2161,2497,4658,1599,1714,3313,0.0,0.0,0.0,1324,1349,2673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Busoga,Namutumba,117,104,221,1046,1028,2074,703,851,1554,317,381,698,497,584,1081,20,26,46,2700,2974,5674,2680,2948,5628,2183,2364,4547,0.0,0.0,0.0,1866,1983,3849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MZO,Karamoja,Moroto,58,32,90,303,241,544,77,82,159,51,36,87,24,14,38,7,3,10,520,408,928,513,405,918,489,391,880,0.0,0.0,0.0,438,355,793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,West Nile,Nebbi,70,20,90,911,372,1283,566,373,939,220,128,348,120,143,263,23,31,54,1910,1067,2977,1887,1036,2923,1767,893,2660,0.0,0.0,0.0,1547,765,2312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Ngora,74,44,118,605,589,1194,465,614,1079,206,303,509,271,391,662,12,14,26,1633,1955,3588,1621,1941,3562,1350,1550,2900,0.0,0.0,0.0,1144,1247,2391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Toro,Ntoroko,71,53,124,453,462,915,67,68,135,8,19,27,17,13,30,12,14,26,628,629,1257,616,615,1231,599,602,1201,0.0,0.0,0.0,591,583,1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,FZO,Ankole,Ntungamo,973,777,1750,2658,3116,5774,897,1367,2264,327,484,811,311,470,781,55,49,104,5221,6263,11484,5166,6214,11380,4855,5744,10599,0.0,0.0,0.0,4528,5260,9788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Acholi,Nwoya,41,16,57,547,325,872,369,444,813,176,177,353,183,282,465,26,48,74,1342,1292,2634,1316,1244,2560,1133,962,2095,0.0,0.0,0.0,957,785,1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AZO,West Nile,Obongi,3,4,7,525,206,731,420,388,808,180,124,304,148,253,401,12,3,15,1288,978,2266,1276,975,2251,1128,722,1850,0.0,0.0,0.0,948,598,1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Acholi,Omoro,72,26,98,643,492,1135,321,380,701,194,178,372,212,308,520,17,32,49,1459,1416,2875,1442,1384,2826,1230,1076,2306,0.0,0.0,0.0,1036,898,1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Otuke,20,11,31,330,209,539,234,197,431,108,127,235,182,216,398,23,25,48,897,785,1682,874,760,1634,692,544,1236,0.0,0.0,0.0,584,417,1001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Lango,Oyam,119,45,164,1121,695,1816,783,756,1539,387,337,724,627,670,1297,37,63,100,3074,2566,5640,3037,2503,5540,2410,1833,4243,0.0,0.0,0.0,2023,1496,3519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Acholi,Pader,60,35,95,674,429,1103,472,439,911,291,223,514,373,500,873,27,34,61,1897,1660,3557,1870,1626,3496,1497,1126,2623,0.0,0.0,0.0,1206,903,2109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,West Nile,Pakwach,51,7,58,630,281,911,359,238,597,123,103,226,100,72,172,21,11,32,1284,712,1996,1263,701,1964,1163,629,1792,0.0,0.0,0.0,1040,526,1566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Bukedi,Pallisa,56,29,85,873,577,1450,948,969,1917,399,465,864,755,890,1645,36,36,72,3067,2966,6033,3031,2930,5961,2276,2040,4316,0.0,0.0,0.0,1877,1575,3452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Rakai,320,254,574,1147,1555,2702,277,548,825,135,209,344,56,182,238,67,114,181,2002,2862,4864,1935,2748,4683,1879,2566,4445,0.0,0.0,0.0,1744,2357,4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Kigezi,Rubanda,131,115,246,566,673,1239,362,576,938,145,182,327,161,295,456,35,69,104,1400,1910,3310,1365,1841,3206,1204,1546,2750,0.0,0.0,0.0,1059,1364,2423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Rubirizi,422,328,750,682,813,1495,159,225,384,61,79,140,20,25,45,13,11,24,1357,1481,2838,1344,1470,2814,1324,1445,2769,0.0,0.0,0.0,1263,1366,2629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Kigezi,Rukiga,146,87,233,463,624,1087,214,301,515,59,90,149,63,124,187,13,15,28,958,1241,2199,945,1226,2171,882,1102,1984,0.0,0.0,0.0,823,1012,1835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Kigezi,Rukungiri,641,520,1161,1754,2086,3840,575,987,1562,170,269,439,127,223,350,49,41,90,3316,4126,7442,3267,4085,7352,3140,3862,7002,0.0,0.0,0.0,2970,3593,6563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Rwampara,270,210,480,731,829,1560,145,224,369,45,73,118,34,48,82,31,32,63,1256,1416,2672,1225,1384,2609,1191,1336,2527,0.0,0.0,0.0,1146,1263,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Serere,76,41,117,960,826,1786,837,1058,1895,314,478,792,568,867,1435,25,30,55,2780,3300,6080,2755,3270,6025,2187,2403,4590,0.0,0.0,0.0,1873,1925,3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Ankole,Sheema,919,782,1701,1502,1740,3242,263,423,686,106,127,233,113,96,209,39,30,69,2942,3198,6140,2903,3168,6071,2790,3072,5862,0.0,0.0,0.0,2684,2945,5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Elgon,Sironko,89,81,170,708,698,1406,674,855,1529,318,401,719,536,696,1232,56,61,117,2381,2792,5173,2325,2731,5056,1789,2035,3824,0.0,0.0,0.0,1471,1634,3105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,Teso,Soroti,249,177,426,1431,1327,2758,1019,1251,2270,328,526,854,408,662,1070,26,34,60,3461,3977,7438,3435,3943,7378,3027,3281,6308,0.0,0.0,0.0,2699,2755,5454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,Other,South Buganda,Ssembabule,260,189,449,1044,1131,2175,456,729,1185,202,327,529,267,401,668,50,78,128,2279,2855,5134,2229,2777,5006,1962,2376,4338,0.0,0.0,0.0,1760,2049,3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,AZO,West Nile,Terego,27,5,32,1074,320,1394,1007,600,1607,509,245,754,562,502,1064,106,65,171,3285,1737,5022,3179,1672,4851,2617,1170,3787,0.0,0.0,0.0,2108,925,3033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
